Orthogroup	athaliana	creinhardtii	esiliculosus	synechocystis	tisochrysis_lutea
OG0006085		Cre07.g326550.t1.1			
OG0006086		Cre14.g611100.t2.1			
OG0006087		Cre12.g553000.t1.2			
OG0006088		Cre06.g270000.t1.1			
OG0006089		Cre03.g201350.t1.1			
OG0006090		Cre06.g310300.t1.2			
OG0006091		Cre02.g111750.t1.2			
OG0006092		Cre17.g742450.t1.1			
OG0006093		Cre01.g037300.t3.1			
OG0006094		Cre14.g610450.t1.2			
OG0006095		Cre02.g096737.t1.2			
OG0006096		Cre06.g278205.t1.1			
OG0006097		Cre10.g437650.t1.1			
OG0006098		Cre05.g242180.t1.1			
OG0006099		Cre12.g486478.t1.2			
OG0006100		Cre09.g401367.t1.1			
OG0006101		Cre17.g710750.t1.1			
OG0006102		Cre07.g333150.t1.2			
OG0006103		Cre11.g482676.t1.1			
OG0006104		Cre08.g370750.t1.1			
OG0006105		Cre17.g737084.t1.2			
OG0006106		Cre10.g429601.t1.1			
OG0006107		Cre04.g228100.t1.1			
OG0006108		Cre11.g477733.t1.2			
OG0006109		Cre07.g347700.t1.1			
OG0006110		Cre06.g311750.t1.1			
OG0006111		Cre03.g157050.t1.1			
OG0006112		Cre08.g369667.t1.1			
OG0006113		Cre07.g322650.t1.2			
OG0006114		Cre02.g093117.t1.1			
OG0006115		Cre17.g722583.t1.1			
OG0006116		Cre05.g239083.t1.1			
OG0006117		Cre11.g467711.t3.1			
OG0006118		Cre04.g233302.t1.1			
OG0006119		Cre08.g381150.t1.2			
OG0006120		Cre01.g008300.t1.1			
OG0006121		Cre14.g617850.t1.1			
OG0006122		Cre13.g569700.t1.1			
OG0006123		Cre16.g688900.t1.1			
OG0006124		Cre02.g103400.t1.2			
OG0006125		Cre12.g486550.t1.2			
OG0006126		Cre03.g175451.t1.1			
OG0006127		Cre08.g358572.t1.1			
OG0006128		Cre01.g022681.t1.1			
OG0006129		Cre06.g253250.t1.1			
OG0006130		Cre07.g341251.t1.1			
OG0006131		Cre06.g288100.t1.2			
OG0006132		Cre23.g754647.t1.1			
OG0006133		Cre04.g215700.t1.2			
OG0006134		Cre17.g707400.t1.2			
OG0006135		Cre07.g350652.t1.1			
OG0006136		Cre16.g677920.t2.1			
OG0006137		Cre13.g564100.t1.1			
OG0006138		Cre01.g011850.t1.1			
OG0006139		Cre06.g301725.t1.1			
OG0006140		Cre16.g690543.t1.1			
OG0006141		Cre02.g110250.t1.1			
OG0006142		Cre02.g110100.t1.1			
OG0006143		Cre02.g086400.t1.2			
OG0006144		Cre10.g418550.t1.2			
OG0006145		Cre17.g731581.t1.1			
OG0006146		Cre12.g499352.t1.1			
OG0006147		Cre01.g025050.t1.2			
OG0006148		Cre07.g336450.t1.2			
OG0006149		Cre01.g013650.t1.1			
OG0006150		Cre05.g240450.t1.2			
OG0006151		Cre16.g688638.t1.1			
OG0006152		Cre08.g373357.t1.1			
OG0006153		Cre14.g626466.t1.1			
OG0006154		Cre06.g263700.t1.1			
OG0006155		Cre06.g266450.t1.2			
OG0006156		Cre01.g014950.t2.1			
OG0006157		Cre05.g233751.t1.1			
OG0006158		Cre12.g553702.t1.1			
OG0006159		Cre05.g240100.t1.1			
OG0006160		Cre03.g145767.t2.1			
OG0006161		Cre17.g692676.t1.1			
OG0006162		Cre16.g671600.t1.1			
OG0006163		Cre07.g350250.t1.2			
OG0006164		Cre06.g293850.t1.2			
OG0006165		Cre02.g098650.t1.1			
OG0006166		Cre02.g143547.t1.1			
OG0006167		Cre16.g672609.t1.1			
OG0006168		Cre16.g649700.t1.1			
OG0006169		Cre06.g274700.t1.1			
OG0006170		Cre13.g606962.t2.1			
OG0006171		Cre15.g634925.t1.1			
OG0006172		Cre16.g678250.t1.2			
OG0006173		Cre03.g155150.t1.1			
OG0006174		Cre06.g253200.t1.1			
OG0006175		Cre07.g331962.t1.1			
OG0006176		Cre10.g460100.t1.2			
OG0006177		Cre03.g170300.t1.2			
OG0006178		Cre16.g687406.t2.1			
OG0006179		Cre02.g143327.t1.1			
OG0006180		Cre14.g631850.t1.2			
OG0006181		Cre16.g691352.t1.1			
OG0006182		Cre17.g698700.t1.1			
OG0006183		Cre13.g606350.t2.1			
OG0006184		Cre03.g205100.t1.2			
OG0006185		Cre06.g278087.t1.1			
OG0006186		Cre03.g202300.t1.1			
OG0006187		Cre06.g261050.t1.2			
OG0006188		Cre01.g002234.t2.1			
OG0006189		Cre03.g191550.t1.2			
OG0006190		Cre17.g733400.t1.2			
OG0006191		Cre16.g694207.t1.1			
OG0006192		Cre04.g217949.t1.1			
OG0006193		Cre02.g099550.t1.1			
OG0006194		Cre21.g753097.t1.1			
OG0006195		Cre17.g698200.t1.1			
OG0006196		Cre06.g301150.t1.1			
OG0006197		Cre16.g676750.t1.2			
OG0006198		Cre02.g147301.t1.1			
OG0006199		Cre16.g683800.t1.1			
OG0006200		Cre24.g755247.t1.1			
OG0006201		Cre07.g325950.t1.2			
OG0006202		Cre04.g217936.t1.1			
OG0006203		Cre10.g430501.t1.1			
OG0006204		Cre03.g169450.t1.1			
OG0006205		Cre16.g654050.t1.1			
OG0006206		Cre10.g448977.t1.2			
OG0006207		Cre16.g677429.t1.1			
OG0006208		Cre06.g278107.t1.1			
OG0006209		Cre09.g396587.t2.1			
OG0006210		Cre16.g670750.t1.2			
OG0006211		Cre14.g620250.t2.1			
OG0006212		Cre08.g358530.t1.1			
OG0006213		Cre03.g184200.t1.1			
OG0006214		Cre06.g251000.t1.2			
OG0006215		Cre02.g108200.t1.1			
OG0006216		Cre04.g232006.t1.1			
OG0006217		Cre16.g691103.t1.1			
OG0006218		Cre08.g381400.t1.2			
OG0006219		Cre05.g248600.t1.2			
OG0006220		Cre10.g428950.t1.2			
OG0006221		Cre05.g240050.t1.1			
OG0006222		Cre01.g002650.t1.2			
OG0006223		Cre06.g296800.t1.1			
OG0006224		Cre17.g745997.t1.1			
OG0006225		Cre16.g654150.t1.1			
OG0006226		Cre13.g591851.t1.1			
OG0006227		Cre09.g416583.t1.1			
OG0006228		Cre14.g609850.t1.2			
OG0006229		Cre14.g618600.t2.1			
OG0006230		Cre14.g627917.t2.1			
OG0006231		Cre05.g246200.t1.1			
OG0006232		Cre11.g469033.t2.1			
OG0006233		Cre07.g356500.t1.1			
OG0006234		Cre10.g465150.t1.2			
OG0006235		Cre16.g655150.t1.2			
OG0006236		Cre13.g564812.t3.1			
OG0006237		Cre02.g119150.t1.2			
OG0006238		Cre16.g676533.t2.1			
OG0006239		Cre06.g299700.t1.2			
OG0006240		Cre03.g174450.t1.1			
OG0006241		Cre02.g143027.t2.1			
OG0006242		Cre11.g467564.t1.1			
OG0006243		Cre14.g618600.t1.2			
OG0006244		Cre07.g355750.t1.2			
OG0006245		Cre42.g760397.t1.1			
OG0006246		Cre44.g760697.t1.1			
OG0006247		Cre06.g293350.t1.1			
OG0006248		Cre26.g756947.t1.1			
OG0006249		Cre06.g295350.t1.2			
OG0006250		Cre04.g216300.t1.2			
OG0006251		Cre03.g198500.t1.1			
OG0006252		Cre12.g500250.t1.2			
OG0006253		Cre13.g603650.t1.2			
OG0006254		Cre15.g635750.t2.1			
OG0006255		Cre14.g617300.t1.2			
OG0006256		Cre10.g454850.t1.2			
OG0006257		Cre08.g371500.t1.1			
OG0006258		Cre01.g035050.t1.2			
OG0006259		Cre14.g608600.t1.2			
OG0006260		Cre11.g467624.t1.1			
OG0006261		Cre13.g564200.t1.2			
OG0006262		Cre13.g605500.t1.1			
OG0006263		Cre12.g560950.t1.2			
OG0006264		Cre10.g438350.t1.1			
OG0006265		Cre02.g116800.t1.1			
OG0006266		Cre16.g681352.t1.1			
OG0006267		Cre13.g574750.t1.1			
OG0006268		Cre16.g677653.t1.1			
OG0006269		Cre16.g651300.t1.2			
OG0006270		Cre06.g294301.t1.1			
OG0006271		Cre15.g637552.t1.1			
OG0006272		Cre06.g258200.t1.1			
OG0006273		Cre12.g538250.t1.1			
OG0006274		Cre06.g300400.t1.1			
OG0006275		Cre16.g673953.t1.1			
OG0006276		Cre26.g756997.t1.1			
OG0006277		Cre10.g456800.t1.1			
OG0006278		Cre11.g467800.t1.1			
OG0006279		Cre05.g244950.t1.2			
OG0006280		Cre16.g682026.t1.1			
OG0006281		Cre17.g713000.t1.2			
OG0006282		Cre06.g284150.t1.1			
OG0006283		Cre10.g431050.t1.1			
OG0006284		Cre06.g278201.t1.1			
OG0006285		Cre15.g636500.t1.2			
OG0006286		Cre02.g084750.t1.1			
OG0006287		Cre17.g703126.t1.1			
OG0006288		Cre01.g044276.t1.1			
OG0006289		Cre16.g655950.t2.1			
OG0006290		Cre09.g392106.t1.1			
OG0006291		Cre08.g365800.t1.1			
OG0006292		Cre05.g238761.t1.1			
OG0006293		Cre16.g651600.t1.1			
OG0006294		Cre13.g576740.t2.1			
OG0006295		Cre05.g238140.t1.2			
OG0006296		Cre11.g469033.t1.1			
OG0006297		Cre09.g396150.t1.1			
OG0006298		Cre26.g757047.t1.1			
OG0006299		Cre08.g383750.t2.1			
OG0006300		Cre06.g285550.t1.1			
OG0006301		Cre12.g547050.t1.2			
OG0006302		Cre09.g415550.t1.2			
OG0006303		Cre01.g006600.t1.2			
OG0006304		Cre12.g535400.t1.1			
OG0006305		Cre02.g105750.t1.1			
OG0006306		Cre15.g639750.t1.1			
OG0006307		Cre12.g500100.t1.2			
OG0006308		Cre03.g156400.t1.2			
OG0006309		Cre08.g369720.t1.1			
OG0006310		Cre06.g260300.t1.2			
OG0006311		Cre03.g202150.t1.1			
OG0006312		Cre10.g421400.t1.2			
OG0006313		Cre10.g456300.t1.1			
OG0006314		Cre14.g627050.t1.2			
OG0006315		Cre03.g204017.t1.1			
OG0006316		Cre17.g716750.t2.1			
OG0006317		Cre12.g530050.t1.2			
OG0006318		Cre12.g521150.t1.2			
OG0006319		Cre08.g381100.t1.1			
OG0006320		Cre10.g421800.t1.2			
OG0006321		Cre02.g143127.t1.1			
OG0006322		Cre11.g467631.t1.1			
OG0006323		Cre11.g469650.t3.1			
OG0006324		Cre02.g096800.t1.2			
OG0006325		Cre03.g195326.t1.1			
OG0006326		Cre10.g429880.t1.1			
OG0006327		Cre01.g008950.t2.1			
OG0006328		Cre01.g049250.t1.2			
OG0006329		Cre01.g024601.t1.1			
OG0006330		Cre09.g404900.t1.1			
OG0006331		Cre02.g095150.t1.2			
OG0006332		Cre12.g495958.t1.1			
OG0006333		Cre02.g118801.t1.1			
OG0006334		Cre01.g054600.t1.1			
OG0006335		Cre01.g005813.t1.2			
OG0006336		Cre06.g278235.t1.1			
OG0006337		Cre02.g141366.t1.1			
OG0006338		Cre12.g521800.t1.2			
OG0006339		Cre02.g087633.t1.1			
OG0006340		Cre04.g217918.t1.1			
OG0006341		Cre03.g190700.t1.2			
OG0006342		Cre15.g637050.t1.2			
OG0006343		Cre06.g301251.t1.1			
OG0006344		Cre03.g162900.t1.1			
OG0006345		Cre12.g497900.t1.1			
OG0006346		Cre06.g278287.t2.1			
OG0006347		Cre11.g478750.t1.2			
OG0006348		Cre06.g268700.t1.1			
OG0006349		Cre14.g608950.t1.2			
OG0006350		Cre11.g467571.t1.1			
OG0006351		Cre07.g351550.t1.1			
OG0006352		Cre17.g734789.t1.1			
OG0006353		Cre08.g380100.t2.1			
OG0006354		Cre02.g117676.t1.1			
OG0006355		Cre01.g054750.t1.2			
OG0006356		Cre02.g113150.t1.2			
OG0006357		Cre05.g247950.t1.2			
OG0006358		Cre02.g143667.t1.1			
OG0006359		Cre06.g269650.t1.2			
OG0006360		Cre10.g426500.t1.2			
OG0006361		Cre03.g197800.t1.1			
OG0006362		Cre06.g256650.t1.1			
OG0006363		Cre01.g003650.t2.1			
OG0006364		Cre09.g394473.t1.1			
OG0006365		Cre11.g478025.t1.1			
OG0006366		Cre06.g296950.t1.1			
OG0006367		Cre16.g691351.t1.1			
OG0006368		Cre16.g692200.t1.1			
OG0006369		Cre08.g361200.t2.1			
OG0006370		Cre03.g170625.t1.1			
OG0006371		Cre03.g156700.t1.1			
OG0006372		Cre02.g102276.t1.1			
OG0006373		Cre06.g270950.t1.2			
OG0006374		Cre16.g661300.t1.1			
OG0006375		Cre04.g217977.t1.1			
OG0006376		Cre10.g444600.t1.1			
OG0006377		Cre14.g617950.t1.1			
OG0006378		Cre02.g142627.t3.1			
OG0006379		Cre02.g113652.t2.1			
OG0006380		Cre17.g740000.t1.1			
OG0006381		Cre02.g119300.t1.2			
OG0006382		Cre10.g462700.t1.1			
OG0006383		Cre16.g668250.t1.1			
OG0006384		Cre01.g020500.t1.2			
OG0006385		Cre13.g575776.t1.1			
OG0006386		Cre08.g383900.t1.1			
OG0006387		Cre06.g297900.t1.1			
OG0006388		Cre06.g278199.t1.1			
OG0006389		Cre09.g388134.t1.1			
OG0006390		Cre10.g444000.t1.2			
OG0006391		Cre09.g414416.t1.1			
OG0006392		Cre10.g461100.t1.1			
OG0006393		Cre12.g526051.t1.1			
OG0006394		Cre06.g309951.t1.1			
OG0006395		Cre09.g386740.t1.1			
OG0006396		Cre13.g588736.t1.1			
OG0006397		Cre11.g467634.t1.1			
OG0006398		Cre05.g242700.t1.1			
OG0006399		Cre04.g212400.t1.1			
OG0006400		Cre12.g531850.t1.2			
OG0006401		Cre17.g743747.t1.1			
OG0006402		Cre17.g743307.t1.1			
OG0006403		Cre15.g635000.t1.1			
OG0006404		Cre04.g212600.t1.2			
OG0006405		Cre06.g276759.t1.2			
OG0006406		Cre13.g603550.t1.2			
OG0006407		Cre13.g568200.t1.1			
OG0006408		Cre13.g564700.t1.2			
OG0006409		Cre16.g647901.t1.1			
OG0006410		Cre05.g237850.t1.2			
OG0006411		Cre03.g194900.t1.1			
OG0006412		Cre02.g090050.t1.1			
OG0006413		Cre13.g562700.t1.1			
OG0006414		Cre13.g563600.t1.1			
OG0006415		Cre06.g284900.t1.2			
OG0006416		Cre03.g157150.t1.1			
OG0006417		Cre17.g718750.t1.2			
OG0006418		Cre17.g697000.t1.1			
OG0006419		Cre13.g588201.t1.1			
OG0006420		Cre14.g628237.t3.1			
OG0006421		Cre06.g261550.t1.2			
OG0006422		Cre05.g236950.t1.1			
OG0006423		Cre03.g164250.t1.1			
OG0006424		Cre01.g046237.t1.1			
OG0006425		Cre02.g103200.t1.1			
OG0006426		Cre17.g733550.t1.2			
OG0006427		Cre22.g753947.t1.1			
OG0006428		Cre14.g627917.t1.1			
OG0006429		Cre03.g164050.t2.1			
OG0006430		Cre07.g351350.t1.2			
OG0006431		Cre03.g208273.t1.1			
OG0006432		Cre02.g101650.t1.1			
OG0006433		Cre16.g685628.t1.2			
OG0006434		Cre06.g278275.t1.1			
OG0006435		Cre17.g734532.t1.1			
OG0006436		Cre02.g109683.t1.1			
OG0006437		Cre02.g117376.t1.1			
OG0006438		Cre04.g217700.t2.1			
OG0006439		Cre17.g698516.t1.1			
OG0006440		Cre10.g452076.t1.1			
OG0006441		Cre10.g428250.t1.1			
OG0006442		Cre01.g051850.t1.1			
OG0006443		Cre03.g157400.t1.2			
OG0006444		Cre02.g074976.t1.1			
OG0006445		Cre15.g639056.t1.1			
OG0006446		Cre07.g336550.t1.1			
OG0006447		Cre07.g325749.t1.1			
OG0006448		Cre07.g342402.t1.1			
OG0006449		Cre10.g444100.t1.1			
OG0006450		Cre03.g208551.t1.1			
OG0006451		Cre09.g398450.t1.1			
OG0006452		Cre12.g506700.t1.2			
OG0006453		Cre10.g461851.t3.1			
OG0006454		Cre07.g343626.t1.1			
OG0006455		Cre11.g478400.t1.1			
OG0006456		Cre17.g747597.t1.1			
OG0006457		Cre03.g156800.t1.2			
OG0006458		Cre06.g278208.t1.1			
OG0006459		Cre01.g051500.t1.2			
OG0006460		Cre03.g197250.t1.1			
OG0006461		Cre12.g544109.t1.1			
OG0006462		Cre03.g153550.t1.2			
OG0006463		Cre01.g033450.t1.2			
OG0006464		Cre07.g357750.t1.2			
OG0006465		Cre13.g570450.t1.1			
OG0006466		Cre06.g278301.t1.1			
OG0006467		Cre17.g703176.t1.1			
OG0006468		Cre04.g218750.t1.2			
OG0006469		Cre17.g718200.t1.2			
OG0006470		Cre06.g255900.t1.2			
OG0006471		Cre01.g031350.t1.2			
OG0006472		Cre02.g095134.t1.1			
OG0006473		Cre02.g098550.t1.1			
OG0006474		Cre17.g727900.t1.1			
OG0006475		Cre02.g100200.t1.2			
OG0006476		Cre12.g533100.t1.1			
OG0006477		Cre08.g358522.t1.1			
OG0006478		Cre11.g468200.t1.1			
OG0006479		Cre01.g000050.t1.1			
OG0006480		Cre16.g656750.t1.1			
OG0006481		Cre09.g405300.t1.2			
OG0006482		Cre08.g369850.t1.1			
OG0006483		Cre25.g756297.t1.1			
OG0006484		Cre11.g467731.t1.1			
OG0006485		Cre09.g408428.t1.2			
OG0006486		Cre12.g532151.t1.1			
OG0006487		Cre07.g313500.t1.2			
OG0006488		Cre06.g300900.t1.1			
OG0006489		Cre03.g178550.t1.1			
OG0006490		Cre04.g225400.t1.2			
OG0006491		Cre16.g659550.t2.1			
OG0006492		Cre16.g695650.t1.1			
OG0006493		Cre02.g141166.t1.1			
OG0006494		Cre02.g112300.t1.1			
OG0006495		Cre12.g544300.t3.1			
OG0006496		Cre07.g350700.t1.1			
OG0006497		Cre11.g468356.t2.1			
OG0006498		Cre14.g630883.t1.1			
OG0006499		Cre09.g386107.t2.1			
OG0006500		Cre14.g610501.t1.1			
OG0006501		Cre01.g025600.t1.2			
OG0006502		Cre09.g391753.t1.2			
OG0006503		Cre02.g145602.t1.1			
OG0006504		Cre12.g503250.t1.2			
OG0006505		Cre07.g352250.t1.1			
OG0006506		Cre06.g278123.t1.1			
OG0006507		Cre03.g146807.t1.1			
OG0006508		Cre16.g678997.t1.1			
OG0006509		Cre07.g312600.t1.2			
OG0006510		Cre23.g754747.t1.1			
OG0006511		Cre14.g626950.t1.1			
OG0006512		Cre10.g455800.t2.1			
OG0006513		Cre17.g719855.t1.1			
OG0006514		Cre16.g674151.t1.1			
OG0006515		Cre07.g354650.t1.2			
OG0006516		Cre08.g382605.t1.1			
OG0006517		Cre05.g232305.t1.1			
OG0006518		Cre03.g197150.t1.1			
OG0006519		Cre16.g675700.t1.1			
OG0006520		Cre06.g298850.t1.2			
OG0006521		Cre02.g108000.t1.1			
OG0006522		Cre03.g181100.t1.1			
OG0006523		Cre05.g237000.t1.2			
OG0006524		Cre14.g615600.t1.2			
OG0006525		Cre01.g001678.t2.1			
OG0006526		Cre03.g200400.t1.2			
OG0006527		Cre13.g573950.t1.1			
OG0006528		Cre06.g278250.t2.1			
OG0006529		Cre10.g438883.t2.1			
OG0006530		Cre02.g143801.t4.1			
OG0006531		Cre14.g615800.t1.2			
OG0006532		Cre07.g317100.t2.1			
OG0006533		Cre04.g220050.t1.2			
OG0006534		Cre08.g365205.t1.1			
OG0006535		Cre06.g278283.t1.1			
OG0006536		Cre10.g438100.t1.2			
OG0006537		Cre09.g401500.t1.1			
OG0006538		Cre02.g114000.t1.1			
OG0006539		Cre12.g496700.t1.2			
OG0006540		Cre11.g469100.t1.2			
OG0006541		Cre03.g156000.t1.1			
OG0006542		Cre03.g209729.t1.1			
OG0006543		Cre08.g358570.t1.1			
OG0006544		Cre44.g760747.t1.1			
OG0006545		Cre06.g264700.t1.2			
OG0006546		Cre13.g603250.t1.2			
OG0006547		Cre06.g297082.t2.1			
OG0006548		Cre10.g443801.t1.1			
OG0006549		Cre06.g281650.t1.2			
OG0006550		Cre07.g346150.t1.1			
OG0006551		Cre16.g659800.t1.2			
OG0006552		Cre07.g320450.t1.2			
OG0006553		Cre09.g413350.t1.1			
OG0006554		Cre16.g684800.t1.1			
OG0006555		Cre16.g684022.t1.2			
OG0006556		Cre17.g741400.t1.1			
OG0006557		Cre01.g049550.t1.2			
OG0006558		Cre12.g534500.t1.1			
OG0006559		Cre03.g180000.t1.2			
OG0006560		Cre17.g745797.t1.1			
OG0006561		Cre13.g586100.t1.1			
OG0006562		Cre12.g517250.t1.1			
OG0006563		Cre03.g163700.t1.2			
OG0006564		Cre12.g491952.t2.1			
OG0006565		Cre12.g545600.t2.1			
OG0006566		Cre10.g457194.t2.1			
OG0006567		Cre06.g306021.t1.1			
OG0006568		Cre03.g186900.t1.1			
OG0006569		Cre12.g490650.t1.2			
OG0006570		Cre06.g293362.t1.2			
OG0006571		Cre04.g219500.t1.1			
OG0006572		Cre05.g232000.t2.1			
OG0006573		Cre05.g243452.t1.1			
OG0006574		Cre17.g707650.t1.1			
OG0006575		Cre12.g520000.t1.1			
OG0006576		Cre16.g684300.t1.2			
OG0006577		Cre01.g070202.t1.1			
OG0006578		Cre04.g216826.t2.1			
OG0006579		Cre12.g529800.t2.1			
OG0006580		Cre07.g345550.t1.2			
OG0006581		Cre02.g142967.t1.1			
OG0006582		Cre02.g099800.t1.1			
OG0006583		Cre09.g413100.t1.1			
OG0006584		Cre02.g080450.t1.2			
OG0006585		Cre06.g263900.t1.2			
OG0006586		Cre07.g350600.t1.1			
OG0006587		Cre07.g349250.t1.2			
OG0006588		Cre01.g003550.t1.1			
OG0006589		Cre17.g726200.t1.2			
OG0006590		Cre06.g282850.t1.1			
OG0006591		Cre12.g526240.t1.1			
OG0006592		Cre11.g467709.t1.1			
OG0006593		Cre01.g053100.t1.1			
OG0006594		Cre06.g302850.t1.2			
OG0006595		Cre09.g410500.t1.1			
OG0006596		Cre06.g249200.t1.2			
OG0006597		Cre05.g230971.t1.2			
OG0006598		Cre12.g552402.t1.1			
OG0006599		Cre06.g266276.t1.1			
OG0006600		Cre03.g208161.t1.1			
OG0006601		Cre14.g633400.t1.1			
OG0006602		Cre08.g360801.t1.1			
OG0006603		Cre01.g012950.t1.1			
OG0006604		Cre12.g487000.t1.1			
OG0006605		Cre12.g492400.t1.2			
OG0006606		Cre10.g447600.t1.2			
OG0006607		Cre14.g608990.t1.1			
OG0006608		Cre12.g489250.t1.2			
OG0006609		Cre01.g013000.t1.1			
OG0006610		Cre07.g330500.t1.2			
OG0006611		Cre02.g095080.t1.1			
OG0006612		Cre06.g308700.t1.2			
OG0006613		Cre05.g235700.t1.2			
OG0006614		Cre06.g258550.t1.1			
OG0006615		Cre01.g002861.t1.1			
OG0006616		Cre03.g207901.t1.1			
OG0006617		Cre14.g626576.t1.1			
OG0006618		Cre01.g015200.t1.1			
OG0006619		Cre11.g467783.t1.1			
OG0006620		Cre01.g024800.t1.1			
OG0006621		Cre04.g228700.t1.1			
OG0006622		Cre07.g324866.t1.1			
OG0006623		Cre06.g253679.t1.1			
OG0006624		Cre09.g411525.t2.1			
OG0006625		Cre03.g148850.t1.1			
OG0006626		Cre09.g390504.t1.1			
OG0006627		Cre01.g000550.t1.2			
OG0006628		Cre09.g413400.t1.1			
OG0006629		Cre04.g225700.t1.2			
OG0006630		Cre06.g278241.t1.1			
OG0006631		Cre06.g310100.t1.2			
OG0006632		Cre08.g358524.t1.1			
OG0006633		Cre08.g381250.t1.2			
OG0006634		Cre08.g382700.t1.1			
OG0006635		Cre03.g144887.t1.1			
OG0006636		Cre10.g432450.t1.1			
OG0006637		Cre02.g114500.t1.2			
OG0006638		Cre03.g198400.t1.2			
OG0006639		Cre02.g111400.t1.2			
OG0006640		Cre13.g603600.t1.1			
OG0006641		Cre09.g396920.t1.1			
OG0006642		Cre08.g373346.t1.1			
OG0006643		Cre03.g161606.t2.1			
OG0006644		Cre08.g378800.t1.2			
OG0006645		Cre01.g034550.t1.2			
OG0006646		Cre08.g373878.t1.1			
OG0006647		Cre12.g498800.t1.1			
OG0006648		Cre09.g387550.t1.1			
OG0006649		Cre05.g246753.t1.1			
OG0006650		Cre08.g362450.t1.2			
OG0006651		Cre10.g434001.t1.1			
OG0006652		Cre01.g039702.t1.1			
OG0006653		Cre12.g500750.t1.2			
OG0006654		Cre03.g194050.t1.2			
OG0006655		Cre04.g216150.t1.2			
OG0006656		Cre06.g278120.t1.1			
OG0006657		Cre08.g378550.t1.2			
OG0006658		Cre16.g667550.t1.2			
OG0006659		Cre16.g688200.t2.1			
OG0006660		Cre02.g107900.t1.2			
OG0006661		Cre13.g583000.t2.1			
OG0006662		Cre17.g729850.t1.2			
OG0006663		Cre22.g753597.t1.1			
OG0006664		Cre06.g278290.t1.1			
OG0006665		Cre13.g569750.t1.2			
OG0006666		Cre07.g325729.t1.1			
OG0006667		Cre03.g170150.t1.1			
OG0006668		Cre07.g331401.t1.1			
OG0006669		Cre01.g012200.t2.1			
OG0006670		Cre06.g254550.t1.2			
OG0006671		Cre13.g590905.t1.2			
OG0006672		Cre11.g467557.t1.1			
OG0006673		Cre16.g693600.t1.2			
OG0006674		Cre01.g022850.t1.2			
OG0006675		Cre02.g086887.t3.1			
OG0006676		Cre02.g108650.t1.2			
OG0006677		Cre09.g416150.t1.2			
OG0006678		Cre11.g467684.t1.1			
OG0006679		Cre16.g660000.t1.2			
OG0006680		Cre16.g674152.t1.1			
OG0006681		Cre23.g754947.t1.1			
OG0006682		Cre06.g273200.t1.1			
OG0006683		Cre16.g682800.t1.2			
OG0006684		Cre10.g460050.t2.1			
OG0006685		Cre01.g027750.t1.1			
OG0006686		Cre03.g174500.t1.1			
OG0006687		Cre01.g054050.t1.2			
OG0006688		Cre17.g707137.t1.2			
OG0006689		Cre13.g575800.t1.2			
OG0006690		Cre37.g759847.t1.1			
OG0006691		Cre07.g325719.t1.1			
OG0006692		Cre14.g615224.t3.1			
OG0006693		Cre12.g556800.t1.1			
OG0006694		Cre12.g518500.t1.1			
OG0006695		Cre07.g326950.t1.1			
OG0006696		Cre01.g031900.t1.1			
OG0006697		Cre09.g407850.t1.2			
OG0006698		Cre12.g547500.t1.2			
OG0006699		Cre09.g395584.t1.1			
OG0006700		Cre05.g238311.t2.1			
OG0006701		Cre14.g629880.t1.1			
OG0006702		Cre06.g278171.t1.1			
OG0006703		Cre17.g703101.t1.1			
OG0006704		Cre10.g432770.t1.2			
OG0006705		Cre12.g485458.t1.1			
OG0006706		Cre09.g391060.t1.1			
OG0006707		Cre17.g709800.t1.2			
OG0006708		Cre17.g726700.t1.1			
OG0006709		Cre05.g235102.t1.1			
OG0006710		Cre15.g638400.t1.2			
OG0006711		Cre03.g208557.t1.1			
OG0006712		Cre10.g444726.t1.1			
OG0006713		Cre07.g353050.t1.2			
OG0006714		Cre01.g041256.t1.2			
OG0006715		Cre01.g011400.t2.1			
OG0006716		Cre17.g733250.t1.2			
OG0006717		Cre09.g400300.t1.1			
OG0006718		Cre03.g165150.t1.1			
OG0006719		Cre13.g591200.t1.2			
OG0006720		Cre06.g306057.t1.2			
OG0006721		Cre03.g153850.t1.2			
OG0006722		Cre07.g331700.t1.1			
OG0006723		Cre04.g217983.t1.1			
OG0006724		Cre16.g657500.t1.2			
OG0006725		Cre09.g386741.t1.1			
OG0006726		Cre07.g325760.t1.1			
OG0006727		Cre05.g239400.t1.1			
OG0006728		Cre07.g350867.t2.1			
OG0006729		Cre10.g441700.t1.1			
OG0006730		Cre16.g661950.t1.2			
OG0006731		Cre02.g074217.t1.2			
OG0006732		Cre16.g685165.t2.1			
OG0006733		Cre12.g535450.t1.2			
OG0006734		Cre02.g142887.t1.1			
OG0006735		Cre09.g386155.t1.1			
OG0006736		Cre09.g391650.t1.2			
OG0006737		Cre06.g281600.t2.1			
OG0006738		Cre06.g278550.t1.2			
OG0006739		Cre17.g736511.t1.1			
OG0006740		Cre01.g025808.t1.1			
OG0006741		Cre09.g393600.t1.2			
OG0006742		Cre12.g544900.t1.2			
OG0006743		Cre03.g151200.t1.2			
OG0006744		Cre03.g201332.t1.2			
OG0006745		Cre02.g095110.t1.1			
OG0006746		Cre11.g479200.t1.1			
OG0006747		Cre02.g145502.t1.1			
OG0006748		Cre16.g684603.t1.1			
