Orthogroup	athaliana	creinhardtii	esiliculosus	synechocystis	tisochrysis_lutea
OG0000026		Cre10.g449750.t1.1	Ec-00_010310, Ec-12_008060, Ec-13_004510, Ec-20_000090		Tiso_gene_1, Tiso_gene_10063, Tiso_gene_1030, Tiso_gene_1056, Tiso_gene_10916, Tiso_gene_116, Tiso_gene_13563, Tiso_gene_14076, Tiso_gene_15160, Tiso_gene_15563, Tiso_gene_19409, Tiso_gene_20114, Tiso_gene_2642, Tiso_gene_2643, Tiso_gene_492, Tiso_gene_499, Tiso_gene_5423, Tiso_gene_682, Tiso_gene_6935, Tiso_gene_749, Tiso_gene_753, Tiso_gene_760
OG0000027		Cre01.g053360.t1.2, Cre06.g271450.t1.1	Ec-05_005990, Ec-08_000150, Ec-22_000940		Tiso_gene_11227, Tiso_gene_11881, Tiso_gene_13218, Tiso_gene_1416, Tiso_gene_14483, Tiso_gene_15627, Tiso_gene_16539, Tiso_gene_16690, Tiso_gene_17560, Tiso_gene_17727, Tiso_gene_17938, Tiso_gene_18042, Tiso_gene_19047, Tiso_gene_19884, Tiso_gene_2228, Tiso_gene_5018, Tiso_gene_5380, Tiso_gene_5381, Tiso_gene_7117, Tiso_gene_7654, Tiso_gene_82, Tiso_gene_9147
OG0000028				sll0012, sll0161, sll0665, sll0666, sll0677, sll1710, sll1716, sll1791, sll1860, sll1861, slr0166, slr0265, slr0350, slr0511, slr0703, slr0799, slr5040, smr0012, ssl0296, ssl1920, ssl1922, ssr0256, ssr2699, ssr2898, ssr2899	Tiso_gene_16853, Tiso_gene_23
OG0000029	C0Z2H6_AT1G07890, F4HU93_AT1G07890, Q05431_AT1G07890	Cre01.g045700.t1.1, Cre02.g087700.t1.2, Cre06.g285150.t1.2, Cre09.g401886.t1.1	Ec-00_008210, Ec-00_008220, Ec-00_008240, Ec-00_010030, Ec-02_000470, Ec-02_001210, Ec-02_001740, Ec-05_003380, Ec-11_003410, Ec-16_000240, Ec-19_000230, Ec-26_000310, Ec-28_003740	sll1987	Tiso_gene_11607, Tiso_gene_11916, Tiso_gene_19683, Tiso_gene_4990, Tiso_gene_5435
OG0000030	O64879_AT2G44450, O64882_AT2G44480, O64883_AT2G44490, Q4V3B3_AT2G44460, Q8GXT2_AT2G44470, Q9FH03_AT5G42260, Q9FLU8_AT5G24550, Q9FLU9_AT5G24540, Q9FZE0_AT1G26560, Q9LU02_AT5G44640, Q9LV33_AT3G18080, Q9M1D1_AT3G60120	Cre03.g171050.t1.1, Cre07.g320850.t1.2	Ec-07_001850, Ec-07_005240, Ec-26_002410		Tiso_gene_10024, Tiso_gene_15067, Tiso_gene_15067, Tiso_gene_16323, Tiso_gene_2344, Tiso_gene_3467, Tiso_gene_6007, Tiso_gene_8669, Tiso_gene_8669
OG0000031		Cre01.g011901.t1.1, Cre01.g012100.t1.1, Cre01.g012126.t1.2, Cre01.g012126.t2.1, Cre02.g085850.t1.1, Cre02.g086000.t1.1, Cre02.g090550.t1.1, Cre04.g226050.t1.1, Cre04.g226550.t1.2, Cre04.g226550.t2.1, Cre04.g226600.t1.1, Cre05.g239750.t1.2, Cre05.g239800.t1.1, Cre05.g239800.t2.1, Cre05.g239900.t1.1, Cre06.g293800.t1.1, Cre07.g328500.t1.1, Cre10.g430200.t1.2, Cre10.g430200.t2.1, Cre10.g431800.t1.2, Cre10.g432600.t1.1, Cre16.g671350.t1.2, Cre16.g671400.t1.2	Ec-07_007630		Tiso_gene_18170, Tiso_gene_18171
OG0000032		Cre02.g077951.t1.1, Cre03.g151400.t1.1, Cre14.g613950.t1.2, Cre14.g613950.t2.1, Cre14.g618400.t1.2, Cre16.g674500.t1.2, Cre17.g721000.t1.2	Ec-01_001290, Ec-06_009590, Ec-19_000200, Ec-19_005450, Ec-27_001550, Ec-27_001560	sll0385, sll0415, sll0489, sll0759, sll1599, slr1113, slr1318, slr1901	Tiso_gene_10584, Tiso_gene_18443, Tiso_gene_5166, Tiso_gene_8741, Tiso_gene_8742
OG0000033	AT1G64780, AT3G24290	Cre02.g111050.t1.1, Cre03.g159254.t1.2, Cre03.g159254.t2.1, Cre06.g293051.t1.1, Cre07.g355650.t1.1, Cre09.g400750.t1.2, Cre12.g531000.t1.2, Cre12.g531000.t2.1, Cre13.g569850.t1.2, Cre14.g629920.t1.1	Ec-00_006960, Ec-06_004420, Ec-06_004450, Ec-09_003800, Ec-09_003810, Ec-09_003820, Ec-11_000020, Ec-16_002330	sll0108, sll1017	Tiso_gene_18753, Tiso_gene_19246, Tiso_gene_19566
OG0000034		Cre01.g030500.t1.2, Cre02.g085100.t1.2, Cre03.g149600.t1.1, Cre05.g236650.t1.1, Cre05.g237800.t1.1, Cre07.g321000.t1.1, Cre07.g348650.t1.2, Cre08.g358571.t1.1, Cre09.g387200.t1.1, Cre09.g387350.t1.2, Cre09.g388650.t1.1, Cre10.g463750.t1.1, Cre11.g479000.t1.1, Cre12.g527700.t1.1, Cre12.g547351.t1.2, Cre13.g574400.t1.1, Cre13.g591600.t1.1, Cre13.g607150.t1.1, Cre13.g607200.t1.1, Cre14.g616450.t1.1, Cre14.g616550.t1.1	Ec-23_003180	sll0646, sll1161	
OG0000035		Cre09.g396624.t1.1	Ec-01_005230, Ec-03_003700, Ec-04_004020, Ec-05_002490, Ec-06_006680, Ec-06_009980, Ec-07_001050, Ec-07_001190, Ec-07_003660, Ec-07_004040, Ec-09_001960, Ec-12_000900, Ec-12_005500, Ec-16_001620, Ec-19_001790, Ec-24_000720, Ec-24_002660, Ec-24_003360, Ec-24_004400, Ec-25_003350		Tiso_gene_11243, Tiso_gene_16799, Tiso_gene_9566
OG0000036		Cre02.g110000.t1.1, Cre02.g110000.t2.1, Cre03.g149050.t1.1	Ec-10_000380, Ec-11_003250, Ec-20_004260		Tiso_gene_10249, Tiso_gene_12107, Tiso_gene_14225, Tiso_gene_14437, Tiso_gene_14438, Tiso_gene_14460, Tiso_gene_1549, Tiso_gene_16152, Tiso_gene_16194, Tiso_gene_17701, Tiso_gene_20454, Tiso_gene_4778, Tiso_gene_4843, Tiso_gene_6355, Tiso_gene_6356, Tiso_gene_8211, Tiso_gene_8212
OG0000037		Cre07.g340950.t1.1, Cre13.g574050.t1.1	Ec-00_004730, Ec-00_004740, Ec-07_007450, Ec-08_000120, Ec-08_005040, Ec-09_000700, Ec-09_000710, Ec-10_003370, Ec-10_003380, Ec-10_003390, Ec-10_003700, Ec-12_009010, Ec-12_009020, Ec-14_004010, Ec-14_005250, Ec-19_000220, Ec-27_002330, Ec-28_002700, Ec-28_003070		Tiso_gene_11860, Tiso_gene_16911
OG0000038	A0A076_AT1G07670, A0A077_AT4G00900, A0A078_AT4G00900, B9DGX9_AT1G10130, O23087_AT4G00900, P92939_AT1G07810, Q8L7P6_AT1G07670, Q9SY55_AT1G10130, Q9XES1_AT1G07670	Cre05.g242350.t1.2, Cre09.g410050.t1.2, Cre09.g410100.t1.2, Cre11.g467795.t1.1	Ec-07_002540, Ec-16_001780	sll0672, sll1076, sll1614, slr0822	Tiso_gene_10760, Tiso_gene_14428, Tiso_gene_15988
OG0000039	Q8L840_AT1G10930, Q9FT73_AT1G31360	Cre03.g178950.t1.2, Cre04.g219750.t1.1, Cre12.g490150.t1.1, Cre12.g490150.t2.1, Cre12.g502350.t1.1, Cre16.g673393.t1.1, Cre16.g673393.t2.1	Ec-09_003740, Ec-12_006470, Ec-16_000130, Ec-17_003860, Ec-28_000690, Ec-28_002030	slr1536	Tiso_gene_13816, Tiso_gene_17707, Tiso_gene_2924, Tiso_gene_3462, Tiso_gene_5244, Tiso_gene_6767
OG0000040	A8MS69_AT1G51680, B1GUW0_AT1G51680, B1GUZ3_AT3G21240, B1GUZ6_AT3G21240, F4HST9_AT1G20510, F4I9T8_AT1G65060, P0C5B6_AT1G20480, Q3E6Y4_AT1G20480, Q42524_AT1G51680, Q84P21_AT1G20510, Q84P25_AT1G20480, Q9LQ12_AT1G62940, Q9LU36_AT3G21230, Q9M0X9_AT4G05160, Q9S725_AT3G21240, Q9S777_AT1G65060	Cre01.g030900.t1.1, Cre03.g211745.t1.1	Ec-04_001280, Ec-10_001480		Tiso_gene_12275, Tiso_gene_14183
OG0000041	C0Z303_AT2G31570, O04922_AT2G31570, O48646_AT4G11600, P52032_AT2G25080, Q0WTE6_AT1G63460, Q8L910_AT2G48150, Q8LBU2_AT1G63460, Q9LYB4_AT3G63080, Q9SZ54_AT4G31870	Cre03.g197750.t1.2, Cre08.g358525.t1.1, Cre10.g440850.t2.1, Cre10.g458450.t1.1	Ec-00_006580, Ec-05_005450, Ec-05_005460, Ec-08_001740, Ec-14_004400	slr1171, slr1992	Tiso_gene_6680, Tiso_gene_8644
OG0000042			Ec-06_005140, Ec-06_005930, Ec-06_006760, Ec-24_003660	sll0474, sll1003, sll1228, sll1353, sll1475, sll1672, sll1871, sll1888, sll1905, sll5060, slr0210, slr0222, slr0484, slr1324, slr1759, slr2098, slr2104, slr6001	
OG0000043	F4J0A6_AT3G28480, Q8L970_AT3G28480	Cre01.g014650.t1.2, Cre02.g081600.t1.1, Cre02.g084400.t1.2, Cre02.g084450.t1.2, Cre03.g160200.t1.2, Cre03.g160200.t2.1, Cre04.g217931.t1.1, Cre05.g244700.t1.1, Cre08.g369300.t1.2, Cre10.g424900.t1.2, Cre10.g428500.t1.1, Cre10.g443050.t1.2, Cre10.g459900.t1.1, Cre10.g459900.t2.1, Cre11.g481200.t1.2, Cre14.g626200.t1.1	Ec-14_003410		Tiso_gene_13008, Tiso_gene_8579
OG0000044		Cre03.g153950.t1.1, Cre03.g175050.t1.1, Cre06.g278226.t1.1, Cre07.g327750.t1.1, Cre09.g390578.t1.1, Cre09.g397142.t1.1, Cre09.g398400.t1.2, Cre10.g420500.t1.1, Cre10.g434600.t1.2, Cre12.g493300.t1.2, Cre12.g529850.t1.1	Ec-05_000810, Ec-05_006560, Ec-05_006650, Ec-06_002400, Ec-08_003920, Ec-08_005010, Ec-15_001590, Ec-15_004990, Ec-18_000650, Ec-21_004080		
OG0000045		Cre02.g095107.t1.1	Ec-01_008370, Ec-01_010710, Ec-04_006360, Ec-05_004300		Tiso_gene_11555, Tiso_gene_12501, Tiso_gene_1312, Tiso_gene_1349, Tiso_gene_14576, Tiso_gene_14781, Tiso_gene_15453, Tiso_gene_16610, Tiso_gene_18816, Tiso_gene_19149, Tiso_gene_19866, Tiso_gene_3294, Tiso_gene_5794, Tiso_gene_6285, Tiso_gene_9074, Tiso_gene_9837
OG0000046			Ec-00_005830, Ec-00_007630, Ec-00_010040, Ec-03_002820, Ec-05_006290, Ec-10_004560, Ec-10_004580, Ec-19_004350, Ec-19_004360, Ec-19_004380, Ec-21_005920, Ec-23_001740, Ec-23_001750, Ec-23_003750, Ec-23_003820, Ec-23_003830, Ec-26_000690, Ec-26_000700, Ec-26_001040, Ec-28_003660		Tiso_gene_12248
OG0000047			Ec-02_000280, Ec-02_000290, Ec-02_000300, Ec-11_005600, Ec-11_005610, Ec-11_005620, Ec-11_005640, Ec-11_005650, Ec-12_004130, Ec-12_004140, Ec-12_004420, Ec-12_004430, Ec-12_004440, Ec-12_004450, Ec-12_004460, Ec-13_002560, Ec-13_002580, Ec-17_000880, Ec-23_000530, Ec-23_000550		Tiso_gene_17992
OG0000048	A0A068FPW7_AT4G27550, Q9FZ57_AT1G16980, Q9LMI0_AT1G06410, Q9SHG0_AT1G17000, Q9SYM4_AT1G78580, Q9T079_AT4G27550, W8PVS8_AT1G78580	Cre06.g278221.t1.1, Cre16.g662350.t1.1, Cre16.g686200.t1.1	Ec-05_002680, Ec-06_003140, Ec-11_002540, Ec-19_005250, Ec-22_003320, Ec-24_004390	sll1566	Tiso_gene_14220, Tiso_gene_18196, Tiso_gene_6869
OG0000049	F4IWV6_AT3G55450, F4JN38_AT4G35600, F4JPX3_AT4G17660, O23606_AT4G17660, O49839_AT1G14370, P27450_AT4G35600, P43298_AT1G66150, Q8H186_AT3G55450, Q9FYK0_AT1G24650, Q9LTC0_AT5G47070, Q9LX29_AT3G59420	Cre12.g517600.t1.2, Cre12.g532050.t1.2, Cre16.g679893.t1.1	Ec-04_002300, Ec-06_001940, Ec-11_000030, Ec-14_003360, Ec-15_002340		Tiso_gene_8328
OG0000050	A8MQW5_AT1G15950, B1GV15_AT5G42800, B1GV28_AT5G42800, C0Z2K0_AT1G15950, P51102_AT5G42800, Q56XQ1_AT5G42800, Q9S9N9_AT1G15950, Q9SAH9_AT1G80820, Q9SEV0_AT1G61720	Cre01.g023600.t1.2, Cre07.g324800.t1.2, Cre12.g497500.t1.2, Cre12.g497652.t1.1, Cre12.g497653.t1.1, Cre12.g497700.t1.2, Cre12.g547800.t1.1, Cre13.g569350.t1.2		slr1706	Tiso_gene_11016, Tiso_gene_12771
OG0000051	F4IGL5_AT2G21330, F4KGQ0_AT5G03690, O65581_AT4G26530, P22197_AT4G26520, Q8LET3_AT5G03690, Q944G9_AT4G38970, Q9LF98_AT3G52930, Q9LZR9_AT5G03690, Q9SJQ9_AT2G36460, Q9SJU4_AT2G21330, Q9ZU52_AT2G01140	Cre01.g006950.t1.1, Cre01.g006950.t2.1, Cre02.g093450.t1.2, Cre05.g234550.t1.2, Cre05.g234550.t2.1	Ec-10_004980, Ec-14_001680		Tiso_gene_65, Tiso_gene_65
OG0000052		Cre01.g066917.t1.1, Cre02.g110750.t1.2, Cre03.g156900.t1.2, Cre04.g232104.t1.1, Cre06.g272650.t1.2, Cre06.g278213.t1.1, Cre06.g283050.t1.2, Cre06.g283950.t1.2, Cre06.g284200.t1.2, Cre06.g284250.t1.2, Cre06.g285250.t1.2, Cre07.g344950.t1.2, Cre10.g425900.t1.2, Cre10.g452050.t1.2, Cre11.g467573.t1.1, Cre12.g508750.t1.2, Cre12.g548400.t1.2, Cre12.g548950.t1.2, Cre16.g673650.t1.1, Cre16.g687900.t1.2			
OG0000053		Cre01.g001600.t1.2, Cre02.g101300.t1.2, Cre02.g101550.t1.1, Cre03.g173165.t1.1, Cre03.g174150.t1.1, Cre03.g179650.t1.1, Cre04.g211700.t1.1, Cre04.g212100.t1.1, Cre04.g213650.t1.2, Cre04.g215450.t1.2, Cre04.g218400.t1.1, Cre04.g219400.t1.2, Cre04.g219600.t1.2, Cre04.g220250.t1.1, Cre09.g401219.t1.1, Cre12.g532900.t1.2, Cre14.g610550.t1.1, Cre14.g610582.t1.1, Cre14.g610631.t1.1, Cre16.g653258.t1.2			
OG0000054		Cre02.g116600.t1.2, Cre02.g116600.t2.1, Cre05.g233450.t1.2, Cre06.g278220.t1.1, Cre08.g382560.t1.1, Cre09.g397956.t1.1, Cre10.g430100.t1.1, Cre10.g430250.t1.2, Cre11.g483400.t1.1, Cre12.g502450.t1.1, Cre12.g502500.t1.2, Cre12.g561050.t1.1, Cre12.g561101.t1.1, Cre13.g577050.t1.1, Cre13.g577400.t1.1, Cre14.g622050.t1.1			Tiso_gene_11014, Tiso_gene_12794, Tiso_gene_13300, Tiso_gene_5246
OG0000055		Cre02.g107050.t1.1, Cre02.g107350.t1.1, Cre02.g141606.t1.1, Cre05.g244250.t1.2, Cre09.g392282.t1.1, Cre12.g555950.t1.2, Cre14.g624950.t1.1, Cre14.g627576.t1.1, Cre16.g685450.t1.1	Ec-05_004810, Ec-06_007820, Ec-09_004820, Ec-19_003400, Ec-20_000590, Ec-21_006450, Ec-25_001350		Tiso_gene_1984, Tiso_gene_250, Tiso_gene_4092, Tiso_gene_4596
OG0000056		Cre07.g317250.t1.1	Ec-00_001870, Ec-00_001890, Ec-00_001900, Ec-00_001920, Ec-00_007410, Ec-02_003530, Ec-05_001630, Ec-05_001650, Ec-05_001660, Ec-05_001950, Ec-05_001960, Ec-05_002540, Ec-06_005260, Ec-11_000640, Ec-21_002670, Ec-21_004010, Ec-21_004020, Ec-24_004240, Ec-27_001200		
OG0000057			Ec-03_005200, Ec-03_005250, Ec-03_005310, Ec-03_005320, Ec-06_009450, Ec-12_000310, Ec-12_002050, Ec-12_005210, Ec-26_004450		Tiso_gene_11338, Tiso_gene_15619, Tiso_gene_15619, Tiso_gene_15834, Tiso_gene_16078, Tiso_gene_4500, Tiso_gene_5809, Tiso_gene_5811, Tiso_gene_7286, Tiso_gene_7459, Tiso_gene_9519
OG0000058	B3H658_AT3G49680, B9DHH5_AT1G10070, Q0WUX7_AT1G50110, Q2V4P2_AT1G10070, Q56WQ7_AT1G10070, Q9LE06_AT3G19710, Q9LPM8_AT1G50090, Q9LPM9_AT1G50110, Q9M401_AT3G49680, Q9M439_AT1G10070	Cre02.g081400.t1.2, Cre05.g245900.t1.2	Ec-12_005520, Ec-12_005530, Ec-12_005560	slr0032	Tiso_gene_14984, Tiso_gene_14984, Tiso_gene_18403
OG0000059	F4IE35_AT1G26130, P57792_AT1G26130, Q9LI83_AT3G25610, Q9LK90_AT3G27870, Q9LNQ4_AT1G17500, Q9LVK9_AT3G13900, Q9SAF5_AT1G13210, Q9SGG3_AT1G72700, Q9SLK6_AT1G54280, Q9SX33_AT1G68710, Q9XIE6_AT1G59820	Cre12.g536000.t1.2, Cre12.g536050.t1.2, Cre16.g656500.t1.1, Cre16.g656500.t2.1	Ec-02_001010, Ec-10_001840, Ec-27_001110		Tiso_gene_11648
OG0000060	Q0WW21_AT4G14090, Q9FI99_AT5G05870, Q9FIA0_AT5G05860, Q9LFJ8_AT5G17050, Q9SK82_AT1G22400, Q9ZQ94_AT2G36800, Q9ZQ99_AT2G36750, W8PUE7_AT5G17050, W8PUG4_AT5G05870, W8Q3B1_AT2G36800, W8Q3B6_AT2G36750, W8Q3R5_AT1G22400, W8Q6K8_AT4G14090, W8QNB5_AT5G05860	Cre07.g322884.t1.2, Cre07.g322884.t2.1	Ec-04_004610, Ec-14_000870	slr1125	
OG0000061	Q8LKS5_AT5G27600, Q8LPS1_AT3G05970, Q8W471_AT4G14070, Q9C7W4_AT1G64400, Q9T009_AT4G11030, Q9T0A0_AT4G23850, Q9XIA9_AT1G49430	Cre03.g182050.t1.2, Cre06.g299800.t1.2, Cre12.g500715.t1.2, Cre12.g507400.t1.2, Cre13.g566650.t1.2, Cre13.g566650.t2.1	Ec-01_001560, Ec-02_006430, Ec-03_003740, Ec-12_008720	slr1609	Tiso_gene_9394
OG0000062	F4JGL5_AT4G05020, F4JJJ3_AT4G21490, O80874_AT2G29990, Q1JPL4_AT4G28220, Q56X00_AT2G29990, Q94BV7_AT4G05020	Cre05.g232200.t1.2, Cre16.g691552.t1.1, Cre19.g750547.t1.1, Cre19.g750547.t2.1, Cre19.g750547.t3.1, Cre19.g750547.t4.1	Ec-01_000420, Ec-08_005450, Ec-10_005810	slr0851	Tiso_gene_18707, Tiso_gene_4836, Tiso_gene_9322
OG0000063		Cre02.g093150.t1.2, Cre02.g093150.t2.1, Cre02.g141566.t1.1, Cre02.g143267.t1.1, Cre03.g180400.t1.2, Cre06.g253550.t1.2, Cre06.g253850.t1.2, Cre06.g253975.t1.2, Cre06.g253975.t2.1, Cre13.g567050.t1.2, Cre14.g622480.t1.1, Cre15.g641298.t1.1, Cre17.g716900.t1.1, Cre17.g743064.t1.1, Cre20.g751797.t1.1, Cre21.g752447.t1.1, Cre21.g752947.t1.1, Cre21.g752997.t1.1			Tiso_gene_2445
OG0000064		Cre06.g278245.t1.1, Cre06.g305650.t1.2, Cre10.g450550.t1.1, Cre17.g724600.t1.2, Cre17.g724600.t2.1, Cre17.g724700.t1.1	Ec-03_003240, Ec-06_002840, Ec-06_002860, Ec-06_002880, Ec-11_003750, Ec-14_003590	sll0264, sll1297, sll1849, sll1869, slr1747	Tiso_gene_13817, Tiso_gene_4002
OG0000065		Cre02.g084550.t1.2, Cre10.g464750.t1.2, Cre16.g657150.t1.1, Cre16.g662650.t1.1	Ec-01_005970, Ec-01_008410, Ec-17_000920, Ec-26_005500	slr0517, slr1340, slr1906	Tiso_gene_10917, Tiso_gene_14230, Tiso_gene_15, Tiso_gene_16474, Tiso_gene_17000, Tiso_gene_5284, Tiso_gene_7568, Tiso_gene_9807
OG0000066		Cre06.g251800.t1.2, Cre07.g337150.t1.2, Cre12.g527300.t1.2	Ec-00_006190, Ec-02_003410, Ec-02_004800, Ec-06_005050, Ec-06_005100, Ec-06_005940, Ec-06_006730, Ec-08_002180, Ec-08_003900	sll0613, sll1360, slr0446	Tiso_gene_7123, Tiso_gene_7123, Tiso_gene_8763, Tiso_gene_9004
OG0000067		Cre12.g512200.t1.1	Ec-05_005380, Ec-06_006950, Ec-06_006970, Ec-06_007280, Ec-06_007290, Ec-06_007360, Ec-17_002390, Ec-18_000100, Ec-18_004560, Ec-18_004580, Ec-21_005470, Ec-21_005480, Ec-21_005500	sll1154	Tiso_gene_10423, Tiso_gene_10424, Tiso_gene_15455, Tiso_gene_6854
OG0000068		Cre03.g203750.t1.2	Ec-05_003960		Tiso_gene_11190, Tiso_gene_1178, Tiso_gene_12766, Tiso_gene_13629, Tiso_gene_13742, Tiso_gene_14716, Tiso_gene_1658, Tiso_gene_17395, Tiso_gene_18380, Tiso_gene_19979, Tiso_gene_20196, Tiso_gene_20313, Tiso_gene_516, Tiso_gene_5635, Tiso_gene_6400, Tiso_gene_6741, Tiso_gene_9377
OG0000069	A0A068FHR7_AT4G18780, A0A068FIL6_AT5G44030, A0A068FJJ5_AT5G64740, O48946_AT4G32410, O48947_AT4G39350, Q84JA6_AT5G44030, Q8L778_AT5G09870, Q8LPK5_AT4G18780, Q941L0_AT5G05170, Q94JQ6_AT5G64740, Q9SJ22_AT2G21770, Q9SKJ5_AT2G25540, Q9SWW6_AT5G17420, W8PUJ0_AT4G32410, W8PV01_AT5G17420, W8Q6G0_AT5G05170, W8QNX9_AT2G25540, W8QPD2_AT4G39350				
OG0000070	O65595_AT4G26390, Q0WN17_AT5G63680, Q9FFP6_AT5G63680, Q9FM97_AT5G56350, Q9FNN1_AT5G08570, Q9LU95_AT3G25960, Q9M044_AT3G55810, Q9M057_AT3G55650, Q9SQQ7_AT3G04050	Cre05.g234700.t1.1, Cre12.g533550.t1.1	Ec-06_006860, Ec-12_000950, Ec-26_004170	sll0587, sll1275	Tiso_gene_18206, Tiso_gene_974
OG0000071	Q9SCS3_AT3G50520	Cre03.g166950.t1.2, Cre10.g460300.t1.2	Ec-03_002160, Ec-03_002170, Ec-06_009930, Ec-10_005410, Ec-24_002670, Ec-27_000330		Tiso_gene_10516, Tiso_gene_14530, Tiso_gene_14664, Tiso_gene_15048, Tiso_gene_16754, Tiso_gene_2365, Tiso_gene_2841, Tiso_gene_7201, Tiso_gene_9923
OG0000072	Q6NLD5_AT4G31050	Cre01.g009575.t1.1, Cre01.g009650.t1.2, Cre01.g023100.t1.1, Cre06.g275500.t1.2, Cre07.g353500.t1.1, Cre08.g364400.t1.1, Cre08.g385350.t1.1, Cre10.g441300.t1.1, Cre13.g602750.t1.2, Cre14.g620500.t1.2, Cre16.g674890.t1.1, Cre16.g674890.t2.1, Cre17.g729600.t1.1	Ec-01_001210, Ec-18_004180, Ec-26_001310		Tiso_gene_3262
OG0000073		Cre01.g007550.t1.1, Cre03.g203550.t1.1, Cre03.g203550.t2.1, Cre03.g203550.t3.1, Cre03.g203550.t4.1, Cre03.g204465.t1.1, Cre03.g204465.t2.1, Cre03.g204465.t3.1, Cre04.g224550.t1.2, Cre04.g224550.t2.1, Cre09.g413850.t1.2, Cre11.g467666.t1.1, Cre11.g467670.t1.1, Cre11.g467670.t2.1, Cre13.g603100.t1.1, Cre13.g603100.t2.1, Cre17.g744097.t1.1	Ec-02_006000		
OG0000074		Cre01.g006900.t1.1, Cre01.g006900.t2.1, Cre02.g095125.t1.1, Cre08.g358560.t1.1, Cre08.g359200.t1.1, Cre08.g370900.t1.1, Cre12.g515350.t1.1, Cre12.g515350.t2.1	Ec-06_010040, Ec-07_005320, Ec-10_002410, Ec-16_004480, Ec-20_001190, Ec-20_001460, Ec-21_001650, Ec-22_003030, Ec-22_003740		Tiso_gene_11039
OG0000075		Cre02.g109300.t1.2, Cre03.g145047.t1.1, Cre03.g146327.t1.1, Cre04.g218550.t1.2, Cre04.g224667.t1.1, Cre07.g312550.t1.1, Cre07.g325758.t1.1, Cre07.g333746.t1.1, Cre10.g434550.t1.2, Cre12.g484834.t1.1, Cre12.g484834.t2.1, Cre13.g604400.t1.2, Cre16.g672945.t1.1, Cre16.g689733.t1.1, Cre17.g707450.t1.2	Ec-25_002640		Tiso_gene_11988, Tiso_gene_14144
OG0000076		Cre02.g078200.t1.1, Cre02.g078200.t2.1, Cre02.g078200.t3.1, Cre03.g150900.t1.2, Cre04.g212150.t1.1, Cre04.g212200.t1.1, Cre04.g212200.t2.1, Cre04.g217911.t1.1, Cre04.g227526.t1.1, Cre09.g386600.t1.1, Cre09.g386600.t2.1, Cre11.g467650.t1.1, Cre11.g467650.t2.1, Cre12.g559000.t1.1, Cre12.g559000.t2.1, Cre14.g628150.t1.1, Cre17.g716600.t1.1, Cre17.g716600.t2.1			
OG0000077		Cre01.g002400.t1.1, Cre05.g248200.t1.1, Cre06.g252800.t1.1, Cre07.g348550.t1.1, Cre07.g348550.t2.1, Cre14.g611552.t1.1	Ec-00_010510, Ec-06_004240, Ec-06_005070, Ec-15_000160, Ec-15_000230, Ec-15_000240, Ec-24_003610, Ec-27_003400	sll0482	Tiso_gene_16817, Tiso_gene_17639, Tiso_gene_3215
OG0000078		Cre03.g151650.t1.1, Cre16.g670900.t1.1, Cre17.g747147.t1.1	Ec-08_005370, Ec-11_005030, Ec-19_002320, Ec-21_002730		Tiso_gene_11356, Tiso_gene_12437, Tiso_gene_17110, Tiso_gene_19646, Tiso_gene_20018, Tiso_gene_3161, Tiso_gene_3290, Tiso_gene_4591, Tiso_gene_4612, Tiso_gene_6744, Tiso_gene_981
OG0000079			Ec-03_000690, Ec-03_001750, Ec-04_001000, Ec-04_005220, Ec-07_002210, Ec-08_003350, Ec-10_006100, Ec-13_004000, Ec-13_004520, Ec-13_004830, Ec-15_001920, Ec-15_004490, Ec-17_000590, Ec-19_000010, Ec-23_002730, Ec-24_003650, Ec-25_003510		Tiso_gene_1492
OG0000080	AT1G61800.1, AT3G01550, AT5G17630.1, AT5G33320, AT5G54800.1, AT5G54800.2	Cre08.g379350.t1.1, Cre16.g663800.t1.2	Ec-01_009700, Ec-06_007460, Ec-14_005600, Ec-16_003270, Ec-18_002760		Tiso_gene_15913, Tiso_gene_5312, Tiso_gene_8293, Tiso_gene_8831
OG0000081	O64692_AT2G34555, Q39103_AT1G15550, Q8LEA2_AT1G78440, Q9ZT84_AT1G80340	Cre10.g466526.t1.1, Cre10.g466700.t1.1	Ec-08_003510, Ec-19_002750, Ec-19_002760		Tiso_gene_10113, Tiso_gene_16798, Tiso_gene_1705, Tiso_gene_17651, Tiso_gene_19116, Tiso_gene_3330, Tiso_gene_7030, Tiso_gene_8734
OG0000082	F4HXD2_AT1G74920, Q56YU0_AT3G24503, Q8S528_AT1G23800, Q9S795_AT1G74920, Q9STS1_AT3G48170, Q9SU63_AT3G48000	Cre08.g381702.t1.1, Cre12.g500150.t1.1, Cre13.g605650.t1.2	Ec-01_003210, Ec-20_003790, Ec-26_000920	slr0370	Tiso_gene_3513, Tiso_gene_6952, Tiso_gene_6952, Tiso_gene_886
OG0000083	Q8L7K9_AT4G00570	Cre01.g022500.t1.2, Cre06.g251400.t1.2, Cre06.g268750.t1.2, Cre14.g628650.t1.2, Cre14.g629700.t1.1, Cre14.g629750.t1.1, Cre14.g629750.t2.1	Ec-01_003680, Ec-07_002060, Ec-07_002070, Ec-07_002080	slr0721	Tiso_gene_12200, Tiso_gene_12896, Tiso_gene_12896, Tiso_gene_6675
